ID,Symbol,CreateTime,Body,Sentiment
81045168,AAPL,2017-04-25T04:34:58Z,b'$AAPL \x93&#39;CBS This Morning&#39; to Interview Apple&#39;s SVP Angela Ahrendts Tomorrow - Patently Apple\x94\n\nhttp://www.patentlyapple.com/patently-apple/2017/04/cbs-this-morning-to-interview-apples-svp-angela-ahrendts-tomorrow.html',None
81045150,AAPL,2017-04-25T04:34:24Z,b'$AAPL \x93Apple&#39;s Self-Driving Dream Team Revealed! Meet Ruslan Salakhutdinov &amp; His Crew \xab Driverless\x94\n\nhttps://www.driverless.id/news/apples-self-driving-dream-team-revealed-meet-ruslan-salakhutdinov-his-crew-0177271/',Bullish
81045133,AAPL,2017-04-25T04:33:50Z,b'$AAPL \x93Apple Snags Another AR/VR Expert# this Time from NASA - The Mac Observer\x94\n\nhttps://www.macobserver.com/news/apple-snags-another-arvr-expert-time-nasa/',Bullish
81045091,AAPL,2017-04-25T04:31:20Z,b'$spy $aapl $tsla ??? $ES_F',None
81044663,AAPL,2017-04-25T04:15:30Z,b'$AAPL the bulls in full control for now but there is unique indicator that sending a warning signal or not agreeing on recent bullish pop up',None
81044558,AAPL,2017-04-25T04:12:22Z,b'$AAPL Trump to delay push for wall until Sept.',None
81044006,AAPL,2017-04-25T03:52:53Z,b'How successful is the Apple Watch $aapl  https://om.blog/2017/04/how-successful-is-the-apple-watch/',None
81043995,AAPL,2017-04-25T03:52:34Z,b'Pew: The Future of Free Speech# Trolls# Anonymity and Fake News Online - http://www.pewinternet.org/2017/03/29/the-future-of-free-speech-trolls-anonymity-and-fake-news-online/ - $FB $GOOG $TWTR $SNAP $MSFT $AAPL',None
81043888,AAPL,2017-04-25T03:48:17Z,b'$AAPL Trump wants a 15% corp rate. Even at 20%# $220M after tax cash coming back or $42 a share! ? Not even 50% is baked in! Should be 155!',Bullish
81043519,AAPL,2017-04-25T03:37:50Z,b'Market Commentary For Tue# Apr 25 $XOM# $TSLA# $BAC# $APC# $SPY# $FB# $GLD# $GS# $XLE# $IBM# $AAPL# $GDX# $XLF# $BA http://crweworld.com/article/finance/70006/the-moskowitz-report-xom-tsla-bac-apc-spy-fb-gld-googl-gs-xle-amzn-ibm-aapl-gdx-xlf-ba-nflx-jpm-stock-market-commentary-for-tuesday-april-25-2017',None
81042961,AAPL,2017-04-25T03:22:20Z,b'$HTZ Apple Partners With Donlen A Hertz Company To Develope Autonomous Driving Software! $aapl $car http://www.valuewalk.com/2017/04/apple-car-automated-driving-platform/',Bullish
81042594,AAPL,2017-04-25T03:12:26Z,b'Another Election passes and Stocks jump Higher http://bigwavetrading.com/35996/another-election-passes-and-stocks-jump-higher/ $VIX $NDX $COMPQ $AMZN $GOOGL $FB $AAPL $FED $XLF',None
81041736,AAPL,2017-04-25T02:49:23Z,b'Everyone AFRAID to short the market until after $AAPL earnings 5.2.2017 -- which could work just FINE',None
81041082,AAPL,2017-04-25T02:35:10Z,b'$AAPL $SPY World markets doing a Full Kermit right now. https://www.investing.com/indices/indices-futures',None
81040709,AAPL,2017-04-25T02:26:31Z,b'$AAPL $GOOG $AMZN overall I am bullish. But given the run they have had I think they sell into earnings',None
81040571,AAPL,2017-04-25T02:23:53Z,b'$AAPL How to Trade Volatility in Apple Options http://bit.ly/AAPL_vol\n-\nI think this is really interesting.',Bullish
81040480,AAPL,2017-04-25T02:22:12Z,b'@LYogi Distressed today# buy low... or future shaky as past. $BBRY Patents good# but competition execute better. $AAPL $GOOGL $VMW $FB etc.',None
81040405,AAPL,2017-04-25T02:20:24Z,b'don&#39;t have to be a member to become an expert on option insights: \nhttp://bit.ly/__discover\n\n$AAPL $TSLA $AMZN $NVDA',None
81039495,AAPL,2017-04-25T01:59:20Z,b'$AAPL Great summary of Saber Capital&#39;s letter - long thesis for Apple (great read): https://investoralmanac.com/2017/02/14/saber-capital-letter-2016-review-apple-verisign/',Bullish
81039163,AAPL,2017-04-25T01:51:31Z,b'Buzz $aapl #ar #justbuy  $vuzi https://twitter.com/appleinsider/status/856662820712321024',None
81039129,AAPL,2017-04-25T01:50:40Z,b'$AAPL $FB there has never been a bad price to enter long and hold.',None
81039094,AAPL,2017-04-25T01:49:59Z,b'$AAPL Spotify Wants to Compete With Apple# Inc. on Hardware Now# Too? https://www.fool.com/investing/2017/04/24/spotify-wants-to-compete-with-apple-inc-on-hardwar.aspx?yptr=yahoo via https://finzine.com',None
81039015,AAPL,2017-04-25T01:48:14Z,b'$AAPL Going to crash like a ton of bricks. PT $84',Bearish
81038902,AAPL,2017-04-25T01:45:55Z,b'$MSFT $AAPL  so glad I dumped apples for a real playa# I know',Bullish
81038727,AAPL,2017-04-25T01:42:47Z,b'@bigvalue How much of $AAPL 4 your turn around was with Steve Jobs in charge? Are you including Pepsi fool in that time period?',None
81037904,AAPL,2017-04-25T01:25:43Z,b'VIDEO: $XLK $AAPL $FB Technical Analysis Chart 4/24/2017 https://chartguys.com/tickers/aapl #markets #NASDAQ #NYSE #technicalanalysis #daytrader',None
81037379,AAPL,2017-04-25T01:15:09Z,b'$WATT speculating about $AAPL WWDC in early June: beta of ios 11 will be released - wondering if code snipets will reveal anything',Bullish
81037249,AAPL,2017-04-25T01:12:23Z,b'$AAPL is iphone7 already out?',None
81037123,AAPL,2017-04-25T01:09:36Z,b'4 Charts That Tell Different Tales $NVDA $AAPL $QCOM http://realmoney.thestreet.com/articles/04/23/2017/4-charts-tell-different-tales?puc=yahoo&amp;cm_ven=YAHOO&amp;yptr=yahoo',None
81036992,AAPL,2017-04-25T01:06:40Z,b'$AAPL.   Strong still.  Powering the  $QQQ. $SPY',None
81036864,AAPL,2017-04-25T01:04:51Z,b'Final one: $AAPL Bullish if it can break above this level! #MNM',None
81036853,AAPL,2017-04-25T01:04:36Z,b'$AAPL Apple delays release of first original series &#39;Carpool Karaoke&#39; http://finance.yahoo.com/news/apple-delays-release-first-original-004934009.html via https://finzine.com',None
81036837,AAPL,2017-04-25T01:04:35Z,b'Buy signal Nasdaq 2x Rydex etf.   Up 27% for 2017.   $RYVYX $QQQ $SPY \n$AAPL',None
81036684,AAPL,2017-04-25T01:01:31Z,b'$AAPL for all intent and purposes my trading is done for the year:(',None
81036477,AAPL,2017-04-25T00:58:00Z,b'$AAPL Punditry 101: The Echo is a huge success. The Apple Watch isn\x92t. This despite the fact that Apple sold more Watches.',Bullish
81035931,AAPL,2017-04-25T00:47:44Z,b'$AAPL options OI for earnings week',None
81035913,AAPL,2017-04-25T00:47:29Z,b'$AAPL earning play options IV is low ... if ur interested',None
81035422,AAPL,2017-04-25T00:38:17Z,b'$AAPL  UPDATE  https://youtu.be/BuseUgsleTQ',None
81035017,AAPL,2017-04-25T00:30:59Z,b'@Isildur1 Wink Wink ?or should I say Slim. $AAPL# $FB. Thanks for the bearish post ? after ER report',Bullish
81034975,AAPL,2017-04-25T00:30:11Z,b'$TMUS lots of bottles shaking and clanking at triple top.. any report on $AAPL iphones ?',None
81034964,AAPL,2017-04-25T00:30:00Z,b'$AAPL interesting',None
81034779,AAPL,2017-04-25T00:26:43Z,b'$AAPL shorts burn tomorrow',None
81034674,AAPL,2017-04-25T00:25:10Z,b'$SPY $aapl $tsla tax cuts will mostly benefit Trump and buds yet GOP doesn&#39;t like it being paid for based on &quot;hope&quot;.\nhttp://money.cnn.com/2017/04/24/news/economy/trump-corporate-tax-rate/index.html',None
81034633,AAPL,2017-04-25T00:24:30Z,b'$AAPL posted this in Feb... yes... we killed it! Congrats to my followers here on ST...',None
81034518,AAPL,2017-04-25T00:22:21Z,b'$AAPL prediction ... open at $144+ tomorrow',Bullish
81034274,AAPL,2017-04-25T00:17:50Z,b'$AAPL $fb Seems they overly hyped the markets today....$UVXY bounce tomorrow and we sell off tomorrow',Bearish
81033302,AAPL,2017-04-25T00:00:38Z,b'$AAPL John Gruber nails it.',Bullish
81032973,AAPL,2017-04-24T23:55:43Z,b'$AAPL $FB missed slim in both the boards today',Bullish
81031902,AAPL,2017-04-24T23:38:05Z,b'$AAPL $FB momentum confirmed. Decent volume on broad market rise.  See you at 150.',Bullish
81031608,AAPL,2017-04-24T23:32:34Z,b'Dow up 216 points. $AMZN $AAPL $TSLA lead. Chart and Video: https://www.periscope.tv/NaviAvatar',None
81029318,AAPL,2017-04-24T22:52:41Z,b'$AAPL Nice day# looking for more upside tomorrow!',Bullish
81029264,AAPL,2017-04-24T22:51:58Z,b'$AAPL made $120 on the gap up this am# turned off trading platform was done for the day.',None
81029260,AAPL,2017-04-24T22:51:54Z,b'All time HIGH $XLK :) $NFLX $FB $TWTR $AAPL $TSLA $GOOG $AMZN $SNAP $FB $TWTR Todays Live Trades https://youtu.be/pmlYw5Em1aI',None
81028579,AAPL,2017-04-24T22:42:09Z,b'$AAPL $fb Looking for a pullback tomorrow',Bearish
81028102,AAPL,2017-04-24T22:34:59Z,b'$AAPL Apple# Inc. Earnings: Will Growth Continue? https://www.fool.com/investing/2017/04/24/apple-inc-earnings-will-growth-continue.aspx?yptr=yahoo via https://finzine.com',None
81027342,AAPL,2017-04-24T22:23:59Z,b'$AAPL can I see $145 tomorrow pretty please',Bullish
81027252,AAPL,2017-04-24T22:22:50Z,b'Apple# Inc. Earnings: Will Growth Continue? http://bit.ly/240417AAPL4 $AAPL',None
81026646,AAPL,2017-04-24T22:14:33Z,b'@imingoldwithyou thanks for careing# we know the risk/ reward# if all were like you everyone would hold $AAPL# all equal all different',None
81026522,AAPL,2017-04-24T22:12:59Z,b'$AAPL earnings is next Tuesday',None
81026052,AAPL,2017-04-24T22:06:49Z,b'$AAPL u cant go wrong here',Bullish
81025899,AAPL,2017-04-24T22:05:03Z,b'$AAPL #fb If you can&#39;t beat them# join them.  #ER155',Bullish
81025802,AAPL,2017-04-24T22:03:52Z,b'$AAPL $fb I have been a long term bull but short term bear. My May puts got stopped out. Gave back everything I made 2 weeks ago.',None
81025469,AAPL,2017-04-24T21:58:57Z,b'$SPY $SPX fact of the matter markets are &lt;2% off of ATHs based on Trump Bump illusion! S&amp;P is &lt;1% from ATH-walk into $AAPL store-EMPTY!',None
81025158,AAPL,2017-04-24T21:54:41Z,b'RT @jfahmy: WEEKEND VIDEO: Apple# Amazon# Tesla and more! http://ow.ly/GAhf30b8tJF $SPY $AAPL $AMZN $TSLA $QQQ',None
81025155,AAPL,2017-04-24T21:54:41Z,b'RT @jfahmy: WEEKEND VIDEO: Apple# Amazon# Tesla and more! http://ow.ly/GAhf30b8tJF $SPY $AAPL $AMZN $TSLA $QQQ',None
81024925,AAPL,2017-04-24T21:52:11Z,b'$NFLX $AAPL $FB which one is more likely to touch 200 first? ?',None
81024853,AAPL,2017-04-24T21:51:08Z,b'@Clanky why don&#39;t you do a video like the guy who went all in on $aapl last ER',None
81024727,AAPL,2017-04-24T21:49:28Z,b'$AAPL Is Apple India iPhone Assembly Delayed? http://blogs.barrons.com/emergingmarketsdaily/2017/04/24/is-apple-india-iphone-assembly-delayed/?mod=yahoobarrons&amp;ru=yahoo&amp;yptr=yahoo via https://finzine.com',None
81024625,AAPL,2017-04-24T21:48:01Z,b'$AAPL $200 $300 easy',Bullish
81024614,AAPL,2017-04-24T21:47:50Z,b'$STUDY SP100 YTD Performance $BAC $AAPL $BA $QCOM $TGT $GILD',None
81024606,AAPL,2017-04-24T21:47:43Z,b'$AAPL Repatriation news right before earnings news. Wow# this market is a sham.',Bearish
81024470,AAPL,2017-04-24T21:46:00Z,b'If repatriation comes up on Wednesday# move to big cap tech $AAPL $MSFT $GOOG $QQQ# ready for next leg higher before shorting in 1-1/2 yrs',None
81024411,AAPL,2017-04-24T21:45:19Z,b'$AAPL Where&#39;s the IPhone fire news#???? Only Galaxy &amp; Fitbit. Paid fake news.',Bearish
81023979,AAPL,2017-04-24T21:39:15Z,b'@fredrizzioni is this the only option tho? is $WATT totally at the mercy of $AAPL? I hope not..',None
81023831,AAPL,2017-04-24T21:37:42Z,b'$AAPL border tax has nothing to do with it',None
81022891,AAPL,2017-04-24T21:26:45Z,b'$AAPL border tax keeping the beast under $145',None
81021621,AAPL,2017-04-24T21:12:43Z,b'$BAC $VIX $AAPL \n\nNo# they are all a-holes.',None
81021620,AAPL,2017-04-24T21:12:41Z,b'$AAPL $BAC $VIX Great border. It will be done.',None
81021553,AAPL,2017-04-24T21:12:09Z,b'$BAC $VIX $AAPL The liars are your liberal Obama worst president team. Trump is the man.',None
81021435,AAPL,2017-04-24T21:10:56Z,b'$spy $aapl $tsla word on wall street is that the markets boomed because Starbucks released the Unicorn Frappuccino.',Bullish
81021351,AAPL,2017-04-24T21:09:56Z,b'$AAPL Valuation# profitability and cash flow snapshot https://stockrow.com/AAPL/snapshots/income',Bullish
81020986,AAPL,2017-04-24T21:06:07Z,b'$BAC $VIX $AAPL Trump&#39;s lies and twitter BS are the definition of market manipulation. He&#39;s using Twitter to manipulate media narrative!',None
81020919,AAPL,2017-04-24T21:05:25Z,b'$AAPL so many political experts on stocktwits! Why stay here? Run for office# do something',None
81020489,AAPL,2017-04-24T21:01:49Z,b'$AAPL $BAC $VIX 5 years ago we saw in Texas# what happens when efforts to defund planned parenthood are carried out. https://www.washingtonpost.com/posteverything/wp/2017/02/07/defunding-planned-parenthood-was-a-disaster-in-texas-congress-shouldnt-do-it-nationally/',None
81020465,AAPL,2017-04-24T21:01:36Z,b'@StocksEarning bad link. Shows $AAPL results.',None
81020292,AAPL,2017-04-24T20:59:41Z,b'$AAPL http://www.news.com.au/technology/gadgets/mobile-phones/apple-investigates-after-iphone-7-plus-explodes-in-incident-echoing-samsungs-smartphone-scandal/news-story/f44a8ea8c5dcc5fe8ae99a1cc0477565',None
81020260,AAPL,2017-04-24T20:59:29Z,b'$AAPl $BAC $VIX To anyone who thinks the Mexican border wall is a good idea# I encourage you to watch the movie# &quot;A Day Without a Mexican&quot;.',None
81020255,AAPL,2017-04-24T20:59:27Z,b'$AAPL Earnings result is out. Check out next day hist price reaction# EPS &amp; Revenue Surprise. http://stocksearning.com/q.aspx?Sys=AAPL',None
81019966,AAPL,2017-04-24T20:56:03Z,b'7 Blue-Chip Stocks Every Investor Should Own http://bit.ly/2pbjjbI $CVX $AAPL $CAH $MSFT $GOOGL $CINF $DIS @investorplace',None
81019371,AAPL,2017-04-24T20:50:19Z,b'$AAPL $BAC $VIX IN 2015# GOP threatened shutdown if planned parenthood wasn&#39;t defunded. Has anything changed? No. https://www.bloomberg.com/news/articles/2015-09-30/senate-passes-u-s-spending-bill-hours-before-shutdown-deadline',None
81019144,AAPL,2017-04-24T20:48:17Z,b'$AAPL Scurria&#39;s Take: GT Advanced Technologies Brass Sued Over Apple Breakup https://www.wsj.com/articles/scurrias-take-gt-advanced-technologies-brass-sued-over-apple-breakup-1493065705?mod=yahoo_hs&amp;yptr=yahoo via https://finzine.com',None
81019079,AAPL,2017-04-24T20:47:24Z,b'Apple cuts App Store affiliate commission from 7% to 2.5% $AAPL https://techcrunch.com/2017/04/24/apple-cuts-app-store-affiliate-commission-from-7-to-25/',None
81018204,AAPL,2017-04-24T20:39:31Z,b'$AAPL huge green volume last 5 minutes',None
81016600,AAPL,2017-04-24T20:26:55Z,b'$BAC $AAPL $VIX If Trump wont back off on defunding planned parenthood# Drumph Wall# and his other threats# a shutdown might be unavoidable.',None
81016529,AAPL,2017-04-24T20:26:23Z,b'Recent Purchase: Qualcomm\n https://seekingalpha.com/article/4064696?source=ansh $QCOM# $AAPL# $NXPI',None
81016527,AAPL,2017-04-24T20:26:23Z,b'$AAPL shorting some in AHs here',Bearish
81016354,AAPL,2017-04-24T20:25:10Z,b'$SPY Central Banks are trying to see which one will become Majority Shareholder of $AAPL remember Swiss Central Bank Majority holder of $FB',None
81016236,AAPL,2017-04-24T20:24:25Z,b'$BAC $AAPL $VIX Yields are increasing in large part because a US government shutdown on Friday is very possible. #Debt Ceiling',None
81015842,AAPL,2017-04-24T20:21:40Z,b'$AAPL $GOOGL $AMZN $BBRY $MSFT https://www.forbes.com/sites/jaysomaney/2017/04/24/is-apple-intentionally-going-to-delay-the-high-end-iphone-8-launch/#28bf77b56b95',None
81015742,AAPL,2017-04-24T20:20:58Z,b'$AAPL will it breakout of  145.46 high?',Bullish
81015389,AAPL,2017-04-24T20:18:39Z,b'Most Active Stock Options For End Of Day April 24# 2017 - $BAC# $SBUX# $AAPL# $MSFT\nhttp://www.theoptionsinsider.com/active-stock-options-end-day-april-24-2017-bac-sbux-aapl-msft/',None
81015301,AAPL,2017-04-24T20:17:59Z,b'$AAPL will this breakout?',Bullish
81015244,AAPL,2017-04-24T20:17:41Z,b'$AAPL 30 trading days before earnings = good time to be long\n\n$148.50 target',Bullish
81014923,AAPL,2017-04-24T20:15:44Z,b'$AAPL potential buy',Bullish
81014722,AAPL,2017-04-24T20:14:23Z,b'$AAPL sudden pop would be sweet',Bullish
81014593,AAPL,2017-04-24T20:13:35Z,b'Citrix Systems (CTXS) Q1 Earnings: Is a Surprise in Store?\n http://bit.ly/240417CTXS $CTXS $LOGM $AAPL',None
81014387,AAPL,2017-04-24T20:12:17Z,b'$AAPL Big TAX REFORM AND TAX REDUCTION will be announced\x92\x92 on April 26. same old same old',Bullish
81014342,AAPL,2017-04-24T20:11:53Z,b'5 Consumer Discretionary Stocks to Buy in 2017 http://bit.ly/240417AAPL3 $AAPL $DIS $NKE $SBUX',None
81014110,AAPL,2017-04-24T20:10:16Z,b'$AAPL i am thinking if i short here the risk is till 146 but i could be wrong thinking as it can rally 5% but cannot',Bullish
81014097,AAPL,2017-04-24T20:10:13Z,b'$AAPL what do we think we will see for the morning?',None
81013986,AAPL,2017-04-24T20:09:31Z,b'@thebrodnick Will be interesting to see how $AAPL gets into this space. I&#39;ll sell them my $VUZI at $25 right now# LOL.',None
81013694,AAPL,2017-04-24T20:07:45Z,b'$AAPL 160 next week',Bullish
81013389,AAPL,2017-04-24T20:06:04Z,b'$AAPL TRUE same thinking',None
81013381,AAPL,2017-04-24T20:05:58Z,b'Psst... There is a pattern to Apple&#39;s stock that has made option trading a winner http://bit.ly/AAPL_vol\n-\n$AAPL',Bullish
81013254,AAPL,2017-04-24T20:05:11Z,b'$AAPL shame on you',Bullish
81013179,AAPL,2017-04-24T20:04:49Z,b'@long_time_lurker expecting a rotation from big tech into financials in the next 2 weeks. $AAPL $GOOG $FB $AMZN $BAC $GS $JPM $MS $WFC $C',None
81013053,AAPL,2017-04-24T20:04:11Z,b'$AAPL Our Smartphone Priorities Are All Messed Up http://www.barrons.com/articles/our-smartphone-priorities-are-all-messed-up-1493063653?mod=yahoobarrons&amp;ru=yahoo&amp;yptr=yahoo via https://finzine.com',None
81012771,AAPL,2017-04-24T20:02:26Z,b'$AAPL will take another 1% day tomorrow',Bullish
81012447,AAPL,2017-04-24T20:01:00Z,b'If that moron followed $AAPL# he&#39;ll conclude you earned even more',None
81012403,AAPL,2017-04-24T20:00:47Z,b'$GLW Watch fro a sneak peek of $AAPL',None
81012196,AAPL,2017-04-24T19:59:53Z,b'$AAPL why the eod sell off?',None
81012112,AAPL,2017-04-24T19:59:29Z,b'Apple iPhone Business Torn Between Value And Premium Handsets: http://ow.ly/A0Ns30b8ep0 $AAPL',None
81011988,AAPL,2017-04-24T19:58:49Z,b'$AAPL I&#39;m out! Flat apple. Some1 tell that moron I netted a profit over $32#000 including Friday on that one option!',Bullish
81011475,AAPL,2017-04-24T19:56:18Z,b'$AAPL didnt even try to retest the daily high...tomorrow is gonna suck',None
81011383,AAPL,2017-04-24T19:55:44Z,b'$AAPL I&#39;m sorry# but this ridiculous low volume is concerning to me.',None
81011253,AAPL,2017-04-24T19:55:12Z,b'Earnings reports will make or break these 5 popular stocks $NVDA $AAPL $FB http://finance.yahoo.com/news/earnings-reports-break-5-popular-122340963.html',None
81011244,AAPL,2017-04-24T19:55:09Z,b'$SPX $SPY how long can $AAPL $NDX hold this thing together lol',None
81010980,AAPL,2017-04-24T19:53:36Z,b'The Case for Apple and Space Internet http://bit.ly/240417AAPL2 $AAPL $TSLA',None
81010923,AAPL,2017-04-24T19:53:20Z,b'$AAPL what a crock of shit...wasted my whole day waiting on this thing for this...this thing waste so much of my day',None
81010860,AAPL,2017-04-24T19:52:52Z,b'$AAPL That little dip dropped the weekly 144 calls 20% in 5 minutes. This is what I mentioned a half hour ago',None
81010604,AAPL,2017-04-24T19:51:11Z,b'After $GOOG reports earnings $AAPL $FB $CMG $TWTR $TSLA is next in line. It&#39;s going to be an exciting few weeks.',Bullish
81010449,AAPL,2017-04-24T19:50:22Z,b'$AAPL last tiny pullback before the pop',None
81009967,AAPL,2017-04-24T19:47:40Z,b'$AAPL too much chop after initial lift earlier today so I&#39;m flat calls# plus MMs are crooks',None
81009308,AAPL,2017-04-24T19:43:25Z,b'Will Self-Driving Cars Power Apple (AAPL) to New Highs?\n http://bit.ly/240417AAPL1 $AAPL $GOOG $GOOGL $TSLA $F',None
81009168,AAPL,2017-04-24T19:42:51Z,b'Profiting From Failure: The Wash &amp; Rinse Trade# Part I https://t.co/2LVBTOvbiY $TLT $AAPL $CL_F',None
81008840,AAPL,2017-04-24T19:40:53Z,b'$FB $aapl Cmon over inflated RSI&#39;s!!! Pop bubble!!',Bullish
81008749,AAPL,2017-04-24T19:40:24Z,b'$AAPL Any news on div increase yet?',None
81008297,AAPL,2017-04-24T19:37:41Z,b'Top Stocks for Beginners http://bit.ly/240417AAPL $AAPL $DIS $MKC $JNJ',None
81008018,AAPL,2017-04-24T19:35:52Z,b'$SPY $AAPL $GOOG $FB $BAC $JPM $GS - earnings have been great. Financials are due for a strong bounce back to highs',None
81007959,AAPL,2017-04-24T19:35:27Z,b'$SPY $AAPL $GOOG $FB $BAC $JPM $GS - if N. Korea/Trump don&#39;t provoke on another tomorrow# market will have continue the relief rally.',None
81007891,AAPL,2017-04-24T19:34:50Z,b'$SPY $AAPL $GOOG $FB $BAC $JPM $GS- the 10 yr hasn&#39;t moved as anticipated. Market worried about N. Korea (army&#39;s 85th anniversary tomorrow)',None
81007467,AAPL,2017-04-24T19:32:19Z,b'Apple CEO Tim Cook Warned Uber CEO Travis Kalanick: Don&#39;t Break Our Rules https://benzinga.com/z/9335033 $AAPL',None
81006779,AAPL,2017-04-24T19:27:25Z,b'$BBRY All important Enterprise Value (EV) closer to only $3B.  Insanely cheap/likely TO candidate 4 MANY big tech. $15+ and soon IMO $aapl',Bullish
81006428,AAPL,2017-04-24T19:25:04Z,b'$AAPL 143.50 test coming if 143.69 breaks. Just flat line all day! Thought we&#39;d hit 144.40.  No go# so live to trade another day.',None
81006000,AAPL,2017-04-24T19:22:18Z,b'$AAPL Using Apple&#39;s repeating stock pattern to trade options http://bit.ly/AAPL_vol',Bullish
